"58","Rajbari","রাজবাড়ী","district","7","23.7574305","89.6444665","www.rajbari.gov.bd","",""
"59","Madaripur","মাদারীপুর","district","7","23.164102","90.1896805","www.madaripur.gov.bd","",""
"60","Gopalganj","গোপালগঞ্জ","district","7","23.0050857","89.8266059","www.gopalganj.gov.bd","",""
"61","Faridpur","ফরিদপুর","district","7","23.6070822","89.8429406","www.faridpur.gov.bd","",""
"62","Panchagarh","পঞ্চগড়","district","8","26.3411","88.5541606","www.panchagarh.gov.bd","",""
"63","Dinajpur","দিনাজপুর","district","8","25.6217061","88.6354504","www.dinajpur.gov.bd","",""
"64","Lalmonirhat","লালমনিরহাট","district","8","25.9165451","89.4532409","www.lalmonirhat.gov.bd","",""
"65","Nilphamari","নীলফামারী","district","8","25.931794","88.856006","www.nilphamari.gov.bd","",""
"66","Gaibandha","গাইবান্ধা","district","8","25.328751","89.528088","www.gaibandha.gov.bd","",""
"67","Thakurgaon","ঠাকুরগাঁও","district","8","26.0336945","88.4616834","www.thakurgaon.gov.bd","",""
"68","Rangpur","রংপুর","district","8","25.7558096","89.244462","www.rangpur.gov.bd","",""
"69","Kurigram","কুড়িগ্রাম","district","8","25.805445","89.636174","www.kurigram.gov.bd","",""
"70","Sherpur","শেরপুর","district","9","25.0204933","90.0152966","www.sherpur.gov.bd","",""
"71","Mymensingh","ময়মনসিংহ","district","9","24.7465670","90.4072093","www.mymensingh.gov.bd","",""
"72","Jamalpur","জামালপুর","district","9","24.937533","89.937775","www.jamalpur.gov.bd","",""
"73","Netrokona","নেত্রকোণা","district","9","24.870955","90.727887","www.netrokona.gov.bd","",""
"74","Debidwar","দেবিদ্বার","upazila","10","","","debidwar.comilla.gov.bd","",""
"75","Barura","বরুড়া","upazila","10","","","barura.comilla.gov.bd","",""
"76","Brahmanpara","ব্রাহ্মণপাড়া","upazila","10","","","brahmanpara.comilla.gov.bd","",""
"77","Chandina","চান্দিনা","upazila","10","","","chandina.comilla.gov.bd","",""
"78","Chauddagram","চৌদ্দগ্রাম","upazila","10","","","chauddagram.comilla.gov.bd","",""
"79","Daudkandi","দাউদকান্দি","upazila","10","","","daudkandi.comilla.gov.bd","",""
"80","Homna","হোমনা","upazila","10","","","homna.comilla.gov.bd","",""
"81","Laksam","লাকসাম","upazila","10","","","laksam.comilla.gov.bd","",""
"82","Muradnagar","মুরাদনগর","upazila","10","","","muradnagar.comilla.gov.bd","",""
"83","Nangalkot","নাঙ্গলকোট","upazila","10","","","nangalkot.comilla.gov.bd","",""
"84","Comilla Sadar","কুমিল্লা সদর","upazila","10","","","comillasadar.comilla.gov.bd","",""
"85","Meghna","মেঘনা","upazila","10","","","meghna.comilla.gov.bd","",""
"86","Monohargonj","মনোহরগঞ্জ","upazila","10","","","monohargonj.comilla.gov.bd","",""
"87","Sadarsouth","সদর দক্ষিণ","upazila","10","","","sadarsouth.comilla.gov.bd","",""
"88","Titas","তিতাস","upazila","10","","","titas.comilla.gov.bd","",""
"89","Burichang","বুড়িচং","upazila","10","","","burichang.comilla.gov.bd","",""
"90","Lalmai","লালমাই","upazila","10","","","lalmai.comilla.gov.bd","",""
"91","Chhagalnaiya","ছাগলনাইয়া","upazila","11","","","chhagalnaiya.feni.gov.bd","",""
"92","Feni Sadar","ফেনী সদর","upazila","11","","","sadar.feni.gov.bd","",""
"93","Sonagazi","সোনাগাজী","upazila","11","","","sonagazi.feni.gov.bd","",""
"94","Fulgazi","ফুলগাজী","upazila","11","","","fulgazi.feni.gov.bd","",""
"95","Parshuram","পরশুরাম","upazila","11","","","parshuram.feni.gov.bd","",""
"96","Daganbhuiyan","দাগনভূঞা","upazila","11","","","daganbhuiyan.feni.gov.bd","",""
"97","Brahmanbaria Sadar","ব্রাহ্মণবাড়িয়া সদর","upazila","12","","","sadar.brahmanbaria.gov.bd","",""
"98","Kasba","কসবা","upazila","12","","","kasba.brahmanbaria.gov.bd","",""
"99","Nasirnagar","নাসিরনগর","upazila","12","","","nasirnagar.brahmanbaria.gov.bd","",""
"100","Sarail","সরাইল","upazila","12","","","sarail.brahmanbaria.gov.bd","",""
"101","Ashuganj","আশুগঞ্জ","upazila","12","","","ashuganj.brahmanbaria.gov.bd","",""
"102","Akhaura","আখাউড়া","upazila","12","","","akhaura.brahmanbaria.gov.bd","",""
"103","Nabinagar","নবীনগর","upazila","12","","","nabinagar.brahmanbaria.gov.bd","",""
"104","Bancharampur","বাঞ্ছারামপুর","upazila","12","","","bancharampur.brahmanbaria.gov.bd","",""
"105","Bijoynagar","বিজয়নগর","upazila","12","","","bijoynagar.brahmanbaria.gov.bd    ","",""
"106","Rangamati Sadar","রাঙ্গামাটি সদর","upazila","13","","","sadar.rangamati.gov.bd","",""
"107","Kaptai","কাপ্তাই","upazila","13","","","kaptai.rangamati.gov.bd","",""
"108","Kawkhali","কাউখালী","upazila","13","","","kawkhali.rangamati.gov.bd","",""
"109","Baghaichari","বাঘাইছড়ি","upazila","13","","","baghaichari.rangamati.gov.bd","",""
"110","Barkal","বরকল","upazila","13","","","barkal.rangamati.gov.bd","",""
"111","Langadu","লংগদু","upazila","13","","","langadu.rangamati.gov.bd","",""
"112","Rajasthali","রাজস্থলী","upazila","13","","","rajasthali.rangamati.gov.bd","",""
"113","Belaichari","বিলাইছড়ি","upazila","13","","","belaichari.rangamati.gov.bd","",""
"114","Juraichari","জুরাছড়ি","upazila","13","","","juraichari.rangamati.gov.bd","",""
"115","Naniarchar","নানিয়ারচর","upazila","13","","","naniarchar.rangamati.gov.bd","",""
"116","Noakhali Sadar","নোয়াখালী সদর","upazila","14","","","sadar.noakhali.gov.bd","",""
"117","Companiganj","কোম্পানীগঞ্জ","upazila","14","","","companiganj.noakhali.gov.bd","",""
"118","Begumganj","বেগমগঞ্জ","upazila","14","","","begumganj.noakhali.gov.bd","",""
"119","Hatia","হাতিয়া","upazila","14","","","hatia.noakhali.gov.bd","",""
"120","Subarnachar","সুবর্ণচর","upazila","14","","","subarnachar.noakhali.gov.bd","",""
"121","Kabirhat","কবিরহাট","upazila","14","","","kabirhat.noakhali.gov.bd","",""
"122","Senbug","সেনবাগ","upazila","14","","","senbug.noakhali.gov.bd","",""
"123","Chatkhil","চাটখিল","upazila","14","","","chatkhil.noakhali.gov.bd","",""
"124","Sonaimori","সোনাইমুড়ী","upazila","14","","","sonaimori.noakhali.gov.bd","",""
"125","Haimchar","হাইমচর","upazila","15","","","haimchar.chandpur.gov.bd","",""
"126","Kachua","কচুয়া","upazila","15","","","kachua.chandpur.gov.bd","",""
"127","Shahrasti","শাহরাস্তি	","upazila","15","","","shahrasti.chandpur.gov.bd","",""
"128","Chandpur Sadar","চাঁদপুর সদর","upazila","15","","","sadar.chandpur.gov.bd","",""
"129","Matlab South","মতলব দক্ষিণ","upazila","15","","","matlabsouth.chandpur.gov.bd","",""
"130","Hajiganj","হাজীগঞ্জ","upazila","15","","","hajiganj.chandpur.gov.bd","",""
"131","Matlab North","মতলব উত্তর","upazila","15","","","matlabnorth.chandpur.gov.bd","",""
"132","Faridgonj","ফরিদগঞ্জ","upazila","15","","","faridgonj.chandpur.gov.bd","",""
"133","Lakshmipur Sadar","লক্ষ্মীপুর সদর","upazila","16","","","sadar.lakshmipur.gov.bd","",""
"134","Kamalnagar","কমলনগর","upazila","16","","","kamalnagar.lakshmipur.gov.bd","",""
"135","Raipur","রায়পুর","upazila","16","","","raipur.lakshmipur.gov.bd","",""
"136","Ramgati","রামগতি","upazila","16","","","ramgati.lakshmipur.gov.bd","",""
"137","Ramganj","রামগঞ্জ","upazila","16","","","ramganj.lakshmipur.gov.bd","",""
"138","Rangunia","রাঙ্গুনিয়া","upazila","17","","","rangunia.chittagong.gov.bd","",""
"139","Sitakunda","সীতাকুন্ড","upazila","17","","","sitakunda.chittagong.gov.bd","",""
"140","Mirsharai","মীরসরাই","upazila","17","","","mirsharai.chittagong.gov.bd","",""
"141","Patiya","পটিয়া","upazila","17","","","patiya.chittagong.gov.bd","",""
"142","Sandwip","সন্দ্বীপ","upazila","17","","","sandwip.chittagong.gov.bd","",""
"143","Banshkhali","বাঁশখালী","upazila","17","","","banshkhali.chittagong.gov.bd","",""
"144","Boalkhali","বোয়ালখালী","upazila","17","","","boalkhali.chittagong.gov.bd","",""
"145","Anwara","আনোয়ারা","upazila","17","","","anwara.chittagong.gov.bd","",""
"146","Chandanaish","চন্দনাইশ","upazila","17","","","chandanaish.chittagong.gov.bd","",""
"147","Satkania","সাতকানিয়া","upazila","17","","","satkania.chittagong.gov.bd","",""
"148","Lohagara","লোহাগাড়া","upazila","17","","","lohagara.chittagong.gov.bd","",""
"149","Hathazari","হাটহাজারী","upazila","17","","","hathazari.chittagong.gov.bd","",""
"150","Fatikchhari","ফটিকছড়ি","upazila","17","","","fatikchhari.chittagong.gov.bd","",""
"151","Raozan","রাউজান","upazila","17","","","raozan.chittagong.gov.bd","",""
"152","Karnafuli","কর্ণফুলী","upazila","17","","","karnafuli.chittagong.gov.bd","",""
"153","Coxsbazar Sadar","কক্সবাজার সদর","upazila","18","","","sadar.coxsbazar.gov.bd","",""
"154","Chakaria","চকরিয়া","upazila","18","","","chakaria.coxsbazar.gov.bd","",""
"155","Kutubdia","কুতুবদিয়া","upazila","18","","","kutubdia.coxsbazar.gov.bd","",""
"156","Ukhiya","উখিয়া","upazila","18","","","ukhiya.coxsbazar.gov.bd","",""
"157","Moheshkhali","মহেশখালী","upazila","18","","","moheshkhali.coxsbazar.gov.bd","",""
"158","Pekua","পেকুয়া","upazila","18","","","pekua.coxsbazar.gov.bd","",""
"159","Ramu","রামু","upazila","18","","","ramu.coxsbazar.gov.bd","",""
"160","Teknaf","টেকনাফ","upazila","18","","","teknaf.coxsbazar.gov.bd","",""
"161","Khagrachhari Sadar","খাগড়াছড়ি সদর","upazila","19","","","sadar.khagrachhari.gov.bd","",""
"162","Dighinala","দিঘীনালা","upazila","19","","","dighinala.khagrachhari.gov.bd","",""
"163","Panchari","পানছড়ি","upazila","19","","","panchari.khagrachhari.gov.bd","",""
"164","Laxmichhari","লক্ষীছড়ি","upazila","19","","","laxmichhari.khagrachhari.gov.bd","",""
"165","Mohalchari","মহালছড়ি","upazila","19","","","mohalchari.khagrachhari.gov.bd","",""
"166","Manikchari","মানিকছড়ি","upazila","19","","","manikchari.khagrachhari.gov.bd","",""
"167","Ramgarh","রামগড়","upazila","19","","","ramgarh.khagrachhari.gov.bd","",""
"168","Matiranga","মাটিরাঙ্গা","upazila","19","","","matiranga.khagrachhari.gov.bd","",""
"169","Guimara","গুইমারা","upazila","19","","","guimara.khagrachhari.gov.bd","",""
"170","Bandarban Sadar","বান্দরবান সদর","upazila","20","","","sadar.bandarban.gov.bd","",""
"171","Alikadam","আলীকদম","upazila","20","","","alikadam.bandarban.gov.bd","",""
"172","Naikhongchhari","নাইক্ষ্যংছড়ি","upazila","20","","","naikhongchhari.bandarban.gov.bd","",""
"173","Rowangchhari","রোয়াংছড়ি","upazila","20","","","rowangchhari.bandarban.gov.bd","",""
"174","Lama","লামা","upazila","20","","","lama.bandarban.gov.bd","",""
"175","Ruma","রুমা","upazila","20","","","ruma.bandarban.gov.bd","",""
"176","Thanchi","থানচি","upazila","20","","","thanchi.bandarban.gov.bd","",""
"177","Belkuchi","বেলকুচি","upazila","21","","","belkuchi.sirajganj.gov.bd","",""
"178","Chauhali","চৌহালি","upazila","21","","","chauhali.sirajganj.gov.bd","",""
"179","Kamarkhand","কামারখন্দ","upazila","21","","","kamarkhand.sirajganj.gov.bd","",""
"180","Kazipur","কাজীপুর","upazila","21","","","kazipur.sirajganj.gov.bd","",""
"181","Raigonj","রায়গঞ্জ","upazila","21","","","raigonj.sirajganj.gov.bd","",""
"182","Shahjadpur","শাহজাদপুর","upazila","21","","","shahjadpur.sirajganj.gov.bd","",""
"183","Sirajganj Sadar","সিরাজগঞ্জ সদর","upazila","21","","","sirajganjsadar.sirajganj.gov.bd","",""
"184","Tarash","তাড়াশ","upazila","21","","","tarash.sirajganj.gov.bd","",""
"185","Ullapara","উল্লাপাড়া","upazila","21","","","ullapara.sirajganj.gov.bd","",""
"186","Sujanagar","সুজানগর","upazila","22","","","sujanagar.pabna.gov.bd","",""
"187","Ishurdi","ঈশ্বরদী","upazila","22","","","ishurdi.pabna.gov.bd","",""
"188","Bhangura","ভাঙ্গুড়া","upazila","22","","","bhangura.pabna.gov.bd","",""
"189","Pabna Sadar","পাবনা সদর","upazila","22","","","pabnasadar.pabna.gov.bd","",""
"190","Bera","বেড়া","upazila","22","","","bera.pabna.gov.bd","",""
"191","Atghoria","আটঘরিয়া","upazila","22","","","atghoria.pabna.gov.bd","",""
"192","Chatmohar","চাটমোহর","upazila","22","","","chatmohar.pabna.gov.bd","",""
"193","Santhia","সাঁথিয়া","upazila","22","","","santhia.pabna.gov.bd","",""
"194","Faridpur","ফরিদপুর","upazila","22","","","faridpur.pabna.gov.bd","",""
"195","Kahaloo","কাহালু","upazila","23","","","kahaloo.bogra.gov.bd","",""
"196","Bogra Sadar","বগুড়া সদর","upazila","23","","","sadar.bogra.gov.bd","",""
"197","Shariakandi","সারিয়াকান্দি","upazila","23","","","shariakandi.bogra.gov.bd","",""
"198","Shajahanpur","শাজাহানপুর","upazila","23","","","shajahanpur.bogra.gov.bd","",""
"199","Dupchanchia","দুপচাচিঁয়া","upazila","23","","","dupchanchia.bogra.gov.bd","",""
"200","Adamdighi","আদমদিঘি","upazila","23","","","adamdighi.bogra.gov.bd","",""
"201","Nondigram","নন্দিগ্রাম","upazila","23","","","nondigram.bogra.gov.bd","",""
"202","Sonatala","সোনাতলা","upazila","23","","","sonatala.bogra.gov.bd","",""
"203","Dhunot","ধুনট","upazila","23","","","dhunot.bogra.gov.bd","",""
"204","Gabtali","গাবতলী","upazila","23","","","gabtali.bogra.gov.bd","",""
"205","Sherpur","শেরপুর","upazila","23","","","sherpur.bogra.gov.bd","",""
"206","Shibganj","শিবগঞ্জ","upazila","23","","","shibganj.bogra.gov.bd","",""
"207","Paba","পবা","upazila","24","","","paba.rajshahi.gov.bd","",""
"208","Durgapur","দুর্গাপুর","upazila","24","","","durgapur.rajshahi.gov.bd","",""
"209","Mohonpur","মোহনপুর","upazila","24","","","mohonpur.rajshahi.gov.bd","",""
"210","Charghat","চারঘাট","upazila","24","","","charghat.rajshahi.gov.bd","",""
"211","Puthia","পুঠিয়া","upazila","24","","","puthia.rajshahi.gov.bd","",""
"212","Bagha","বাঘা","upazila","24","","","bagha.rajshahi.gov.bd","",""
"213","Godagari","গোদাগাড়ী","upazila","24","","","godagari.rajshahi.gov.bd","",""
"214","Tanore","তানোর","upazila","24","","","tanore.rajshahi.gov.bd","",""
"215","Bagmara","বাগমারা","upazila","24","","","bagmara.rajshahi.gov.bd","",""
"216","Natore Sadar","নাটোর সদর","upazila","25","","","natoresadar.natore.gov.bd","",""
"217","Singra","সিংড়া","upazila","25","","","singra.natore.gov.bd","",""
"218","Baraigram","বড়াইগ্রাম","upazila","25","","","baraigram.natore.gov.bd","",""
"219","Bagatipara","বাগাতিপাড়া","upazila","25","","","bagatipara.natore.gov.bd","",""
"220","Lalpur","লালপুর","upazila","25","","","lalpur.natore.gov.bd","",""
"221","Gurudaspur","গুরুদাসপুর","upazila","25","","","gurudaspur.natore.gov.bd","",""
"222","Naldanga","নলডাঙ্গা","upazila","25","","","naldanga.natore.gov.bd","",""
"223","Akkelpur","আক্কেলপুর","upazila","26","","","akkelpur.joypurhat.gov.bd","",""
"224","Kalai","কালাই","upazila","26","","","kalai.joypurhat.gov.bd","",""
"225","Khetlal","ক্ষেতলাল","upazila","26","","","khetlal.joypurhat.gov.bd","",""
"226","Panchbibi","পাঁচবিবি","upazila","26","","","panchbibi.joypurhat.gov.bd","",""
"227","Joypurhat Sadar","জয়পুরহাট সদর","upazila","26","","","joypurhatsadar.joypurhat.gov.bd","",""
"228","Chapainawabganj Sadar","চাঁপাইনবাবগঞ্জ সদর","upazila","27","","","chapainawabganjsadar.chapainawabganj.gov.bd","",""
"229","Gomostapur","গোমস্তাপুর","upazila","27","","","gomostapur.chapainawabganj.gov.bd","",""
"230","Nachol","নাচোল","upazila","27","","","nachol.chapainawabganj.gov.bd","",""
"231","Bholahat","ভোলাহাট","upazila","27","","","bholahat.chapainawabganj.gov.bd","",""
"232","Shibganj","শিবগঞ্জ","upazila","27","","","shibganj.chapainawabganj.gov.bd","",""
"233","Mohadevpur","মহাদেবপুর","upazila","28","","","mohadevpur.naogaon.gov.bd","",""
"234","Badalgachi","বদলগাছী","upazila","28","","","badalgachi.naogaon.gov.bd","",""
"235","Patnitala","পত্নিতলা","upazila","28","","","patnitala.naogaon.gov.bd","",""
"236","Dhamoirhat","ধামইরহাট","upazila","28","","","dhamoirhat.naogaon.gov.bd","",""
"237","Niamatpur","নিয়ামতপুর","upazila","28","","","niamatpur.naogaon.gov.bd","",""
"238","Manda","মান্দা","upazila","28","","","manda.naogaon.gov.bd","",""
"239","Atrai","আত্রাই","upazila","28","","","atrai.naogaon.gov.bd","",""
"240","Raninagar","রাণীনগর","upazila","28","","","raninagar.naogaon.gov.bd","",""
"241","Naogaon Sadar","নওগাঁ সদর","upazila","28","","","naogaonsadar.naogaon.gov.bd","",""
"242","Porsha","পোরশা","upazila","28","","","porsha.naogaon.gov.bd","",""
"243","Sapahar","সাপাহার","upazila","28","","","sapahar.naogaon.gov.bd","",""
